-0.921117476594327 -0.208309943144855 0.818889226014443 0.993325489975602,-0.784716214938097 -1.00000000000000 -0.457873915116956 -0.0585270366796492,0.389284721396178 -0.583804273365838 -0.346080790239701 -0.0993934451673203,24.7962,3.9024,3.176
-0.541854908579440 -0.599035525707791 0.417807634495707 0.874824785149397,-0.612784088972583 -1.00000000000000 -0.636751347470152 0.415791595592649,0.840472044775058 -0.515414492658125 -0.648062112804049 0.248593934605876,27.707,0.4629,-2.4031
-0.881468349704162 -0.383678548136958 0.710126940320184 0.915938146087311,-0.798315478265064 -1.00000000000000 -0.592435080689858 -0.310533143661460,0.472243103146908 -0.464201646767800 -0.380447636080835 -0.254217385774204,25.4543,-1.7954,-0.861
-0.866548527612819 -0.600433519149475 0.432488153796635 0.753897526493213,-0.709187483250202 -1.00000000000000 -0.866548527612819 -0.640661854901500,0.499092826327985 -0.369503318906639 -0.249093649292056 -0.145570969707507,25.8411,-12.5696,-3.7206
-0.520264569962094 -0.783246456607318 0.327554217499433 0.923117752523359,-0.486506224157310 -1.00000000000000 -0.776926239857518 0.303301377843650,0.854005138885099 -0.387087434655632 -0.537674485557194 0.236351198800357,30.5044,-7.2623,-3.738
-0.915872927176610 -0.151861193830414 0.717962157959346 0.877920977971550,-0.944621552411832 -1.00000000000000 -0.620874181818246 -0.0811983696812046,-0.401468281767002 -0.290909436985914 0.314715093520922 0.471870301246636,21.0745,6.0276,10.2344
-0.926987583925750 -0.0674649858116743 0.819769098728190 0.946486146586908,-0.764472959421420 -1.00000000000000 -0.466849741902997 -0.264194113145846,0.375092014374474 -0.641115878763650 -0.331707617120073 -0.185379192193045,19.5372,2.143,4.7738
-0.853459850940365 -0.341630029339382 0.789798807869926 0.984276022165324,-0.640332857026336 -1.00000000000000 -0.378971668860393 -0.0367038279232152,0.521158596621844 -0.687940953328163 -0.482284477552837 -0.172781773362206,25.4953,0.4656,4.3484
-0.949862968197320 -0.0596538645481286 0.818681942348684 0.955868179009687,-0.911067335431567 -1.00000000000000 -0.507087145435631 -0.230603929934328,0.312666502278988 -0.407918774701652 -0.269485628941749 -0.182038050570610,18.5082,5.2585,-1.2236
-0.567412674039288 -0.712511181276892 0.450158740272651 0.858241324555481,-0.540991560168491 -1.00000000000000 -0.608761429008721 0.425008249199769,0.823433577976745 -0.446828768525337 -0.653273779595814 0.287732196560274,29.1784,-0.9953,-3.4703
